HEAD	id	access_class	last_access	read_security_id	write_security_id	object_name	access_class_context	owner	longitude	latitude	tag0	tag1	tag2	tag3	tag4	tag5	tag6	tag7	tag8	tag9	payload
DATA	132	CO_US_Place	1/2/70 0:00	0	0	We Do Recover	NULL	NULL	-91.660687	41.976584	Safe Place Foundation	529 6th Avenue SouthEast		Cedar Rapids	Linn	IA		US	5	12:00:00	NULL
DATA	133	CO_US_Place	1/2/70 0:00	0	0	New Attitudes	NULL	NULL	-91.665217	41.981707	Grace Episcopal Church	525 A Avenue NorthEast		Cedar Rapids	Linn	IA		US	4	18:00:00	NULL
DATA	134	CO_US_Place	1/2/70 0:00	0	0	The Gift (It Works)	NULL	NULL	-93.42773438	41.9676592	Ecumenical Community Center	601 2nd Ave SE		Cedar Rapids	Linn	IA	52401	US	1	13:30:00	NULL
DATA	135	CO_US_Place	1/2/70 0:00	0	0	Wisdom Group	NULL	NULL	78.79394731	23.8858377				Malda		West Bengal	732101	US	1	12:00:00	NULL
DATA	136	CO_US_Place	1/2/70 0:00	0	0	Any Lengths Group	NULL	NULL	-89.533	44.5093	Celebration Church	4701 Industrial Park Rd		Stevens Point	Portage	WI	54481	US	1	18:30:00	NULL
DATA	137	CO_US_Place	1/2/70 0:00	0	0	Come Grow With Us	NULL	NULL	-74.860722	40.076618	Saint Mary\'s Hall	145 West Broad St.		Burlington City	Burlington	NJ	8016	US	1	19:00:00	NULL
DATA	138	CO_US_Place	1/2/70 0:00	0	0	Noon at the Park	NULL	NULL	-117.13488	32.75386	park	Oregon @ Howard St		North Park		CA	92104	US	1	12:00:00	NULL
DATA	139	CO_US_Place	1/2/70 0:00	0	0	New Attitudes	NULL	NULL	-74.2476	40.83122	United Methodist Church	26 Montrose Ave. & Hill St.		Verona	Essex	NJ	7044	US	1	19:30:00	NULL
DATA	140	CO_US_Place	1/2/70 0:00	0	0	New Freedom	NULL	NULL	-71.457842	41.698989	Warwick Central Baptist Church	3260 Post Road		Warwick		RI		US	2	19:30:00	NULL
DATA	141	CO_US_Place	1/2/70 0:00	0	0	Friday NA	NULL	NULL	-92.5095568	45.5673889	West Denmark Lutheran Church	2478 170th Street		Luck		Wisconsin	54853	US	6	19:00:00	NULL
DATA	142	CO_US_Place	1/2/70 0:00	0	0	Begin To Live	NULL	NULL	-74.00276	40.895251	St. Paul\'s Lutheran Church	Church St. & Longfellow Ave.		Teaneck	Bergen	NJ	7666	US	1	19:30:00	NULL
DATA	143	CO_US_Place	1/2/70 0:00	0	0	Normal Heights Noon Meeting	NULL	NULL	-117.11512	32.76005	rec rm; enter back gate	4531 36th St		Normal Heights		CA	92116	US	1	12:00:00	NULL
DATA	144	CO_US_Place	1/2/70 0:00	0	0	Noon at the Shack	NULL	NULL	-77.0081244	38.9136157	Emery House	1725 Lincoln Rd NE		Washington	District of Columbia	DC	20002	US	2	12:00:00	NULL
DATA	145	CO_US_Place	1/2/70 0:00	0	0	New Sunday Morning	NULL	NULL	-80.297526	25.696288	Chamber South	6410 SW 80th Street		South Miami		FL		US	1	9:30:00	NULL
DATA	146	CO_US_Place	1/2/70 0:00	0	0	Courthouse Recovery	NULL	NULL	-77.0161631	38.8967152	First Trinity Luth Church	501 4th Street NW		Washington	District of Columbia	DC	20001	US	2	12:00:00	NULL
DATA	147	CO_Place	1/2/70 0:00	0	0	Acme Meditation	NULL	NULL	-90.0786684	29.9598309	Volunteers of America	1801 Canal St.		New Orleans		Louisiana	70112	United States	1	10:30:00	NULL
DATA	148	CO_US_Place	1/2/70 0:00	0	0	Women Do Recover	NULL	NULL	-117.34939	33.15832	church	2020 Chestnut Ave		Carlsbad		CA	92008	US	1	17:00:00	NULL
DATA	149	CO_US_Place	1/2/70 0:00	0	0	Vision of Hope	NULL	NULL	-117.082543	32.642168	Park	264 Garrett Ave		Chula Vista		CA	91910	US	1	17:00:00	NULL
DATA	150	CO_US_Place	1/2/70 0:00	0	0	Just for Today	NULL	NULL	-74.84283	40.81374	Skylands Unitarian Church	1811 Route 57		Hackettstown	Warren	NJ	7840	US	1	19:30:00	NULL
DATA	151	CO_US_Place	1/2/70 0:00	0	0	Courage To Change	NULL	NULL	-74.28382	40.52055	Grace Lutheran Church	600 New Brunswick Ave.		Perth Amboy	Middlesex	NJ	8861	US	1	19:30:00	NULL
DATA	152	CO_Place	1/2/70 0:00	0	0	Luleå-gruppen	NULL	NULL	22.1484811	65.5821318		Stationsgatan 38		Luleå		Norrbotten	972 32	Sverige	1	9:00:00	NULL
DATA	153	CO_Place	1/2/70 0:00	0	0	Morgongruppen	NULL	NULL	15.6159142	58.404324	Adventskyrkan	Djurgårdsgatan 39		Linköping		Östergötland	582 29	Sverige	1	10:00:00	NULL
DATA	154	CO_US_Place	1/2/70 0:00	0	0	Det ÖppNA Sinnet	NULL	NULL	12.98628509	55.60297634	Vita huset bredvid Slottsmöllan	Mölleplatsen		Malmö		Skåne	211 18	US	1	10:00:00	NULL
DATA	155	CO_US_Place	1/2/70 0:00	0	0	The Ultimate Weapon	NULL	NULL	-81.8879819	26.5587319	Freedom Clubhouse	6313 Corporate Ct		Fort Myers		Florida	33919	US	1	9:30:00	NULL
DATA	156	CO_Place	1/2/70 0:00	0	0	Bokgatan	NULL	NULL	13.01695079	55.58784476		Bokgatan 19		Malmö		Skåne	214 34	Sverige	1	11:00:00	NULL
DATA	157	CO_US_Place	1/2/70 0:00	0	0	More Gratitude Less Attitude Group	NULL	NULL	-112.048014	33.476391	Lambda Phoenix Center	2622 North 16th Street		Phoenix		AZ	85006-1403	US	1	19:30:00	NULL
DATA	158	CO_US_Place	1/2/70 0:00	0	0	Serenity Plus	NULL	NULL	-71.564351	41.683494	St Vindent DePaul	6 Street Vincent DePaul Street		Coventry		RI		US	3	18:00:00	NULL
DATA	159	CO_US_Place	1/2/70 0:00	0	0	Miracles In The Park	NULL	NULL	-73.25258732	40.88631758	St. Josephs Church (On Old Dock Road)	59 Church Street		Kings Park	Suffolk	NY	11754	US	2	19:00:00	NULL
DATA	160	CO_US_Place	1/2/70 0:00	0	0	Steps & Traditions to Liberation	NULL	NULL	-74.014075	40.787893	Trinity Reformed Church - basement	60th St & Palisade Ave.		West New York	Hudson	NJ	7093	US	1	19:30:00	NULL
DATA	161	CO_US_Place	1/2/70 0:00	0	0	Steps to Life	NULL	NULL	-73.97602201	40.72455936	Housing Works	743 E. 9th St.	Manhattan	New York	New York	NY	10009	US	2	18:00:00	NULL
DATA	162	CO_US_Place	1/2/70 0:00	0	0	"Face Anything, Fear Nothing"	NULL	NULL	-91.663386	41.980405	Ecumenical Community Center	601 2nd Avenue SouthEast		Cedar Rapids	Linn	IA		US	5	18:30:00	NULL
DATA	163	CO_US_Place	1/2/70 0:00	0	0	Freedom Group	NULL	NULL	-74.83321	39.88551	St. Peter\'s Episcopal Church	1 Hartford Road		Medford	Burlington	NJ	8055	US	1	20:00:00	NULL
DATA	164	CO_US_Place	1/2/70 0:00	0	0	For Those Who Care	NULL	NULL	-74.13879	40.89161	St. Brendans Church	154 East 1st St.		Clifton	Passaic	NJ	7011	US	1	20:00:00	NULL
DATA	165	CO_US_Place	1/2/70 0:00	0	0	We Do Recover	NULL	NULL	-91.650506	41.984045	Wellington Community Center	392 15th Street SouthEast		Cedar Rapids	Linn	IA		US	6	19:00:00	NULL
DATA	166	CO_US_Place	1/2/70 0:00	0	0	We Do Recover	NULL	NULL	-91.660687	41.976584	Safe Place Foundation	529 6th Avenue SouthEast		Cedar Rapids	Linn	IA		US	6	12:00:00	NULL
DATA	167	CO_US_Place	1/2/70 0:00	0	0	Pioneer	NULL	NULL	-91.663386	41.980405	Ecumenical Community Center	601 2nd Avenue SouthEast		Cedar Rapids	Linn	IA		US	6	21:00:00	NULL
DATA	168	CO_Place	1/2/70 0:00	0	0	United Souls Group	NULL	NULL	88.4713474	27.0646624	David Gas Building	10th Mile Kalimpong		Darjeeling		WB	734301	India	1	16:00:00	NULL
DATA	169	CO_US_Place	1/2/70 0:00	0	0	A Life of Its Own	NULL	NULL	-106.5797355	35.0722753	Endorphin Power Co.	509 Cardenas Dr SE	Southeast	Albuquerque	Bernalillo	New Mexico	87108	US	1	10:30:00	NULL
DATA	170	CO_US_Place	1/2/70 0:00	0	0	The Other Place	NULL	NULL	-117.851779	33.770907	The Other Place	2525 North Grand Avenue		Santa Ana			92705	US	2	12:00:00	NULL
DATA	171	CO_US_Place	1/2/70 0:00	0	0	Lake Ella	NULL	NULL	-84.27982402	30.46240924	Vietnam Veterans Buidling	241 Lake Ella Dr		Tallahassee		FL		US	1	10:30:00	NULL
DATA	172	CO_US_Place	1/2/70 0:00	0	0	Recovery In The Beach	NULL	NULL	-71.398411	41.689454	1st Congregation Church	715 Oakland Beach Avenue		Warwick		RI		US	3	19:00:00	NULL
DATA	173	CO_US_Place	1/2/70 0:00	0	0	El Milagro Continua (Español)	NULL	NULL	-81.78222656	28.57487405	Casa de la Esperanza	1651 62nd South Avenue		West Palm Beach				US	1	9:30:00	NULL
DATA	174	CO_US_Place	1/2/70 0:00	0	0	New Hope Group	NULL	NULL	-95.24699627	29.42262708	Alvin Taylor Street Club	204 South Taylor Street		Alvin		TX	77511	US	1	11:00:00	NULL
DATA	175	CO_US_Place	1/2/70 0:00	0	0	Si Nos Recuperamos	NULL	NULL	-117.865367	33.7497305	First Methodist Church	319 East Santa Ana Boulevard		Santa Ana			92701	US	2	20:00:00	NULL
DATA	176	CO_US_Place	1/2/70 0:00	0	0	Alive and Free Group	NULL	NULL	74.5463282	30.5595078	Goverment Collage			Mukatsir		PUN	152026	US	1	17:00:00	NULL
DATA	177	CO_US_Place	1/2/70 0:00	0	0	We Conect Group	NULL	NULL	74.5697617	31.167207	Patvar Khana Valtoha			Taran Taran		PUN	143419	US	1	17:00:00	NULL
DATA	178	CO_US_Place	1/2/70 0:00	0	0	NA Meeting	NULL	NULL	-90.1641174	44.6875471	Faith Fellowship Church	217 West McMillan St.		Marshfield	Wood	WI	54404	US	1	19:00:00	NULL
DATA	179	CO_US_Place	1/2/70 0:00	0	0	Northside	NULL	NULL	-96.7416	32.9134		9236 Markville		Dallas		Texas	75243	US	1	11:00:00	NULL
DATA	180	CO_US_Place	1/2/70 0:00	0	0	AM Miracles	NULL	NULL	-115.0639645	36.1051302	Triangle Club	4600 S. Nellis Blvd.		Las Vegas	Clark County	NV	89121	US	1	11:30:00	NULL
DATA	181	CO_Place	1/2/70 0:00	0	0	Lake City Freedom	NULL	NULL	-93.2185915	30.1883186		3825 Ryan St		Lake Charles		Louisiana	70601	United States	1	12:00:00	NULL
DATA	182	CO_Place	1/2/70 0:00	0	0	High Noon	NULL	NULL	-90.2042353	29.9894213	Parkway Presbyterian Church	6200 Camphor St.		Metairie		Louisiana	70003	United States	1	12:00:00	NULL
DATA	183	CO_US_Place	1/2/70 0:00	0	0	Get It Off Your Chest	NULL	NULL	-75.53680158	39.75792948	1212 Corporation	2700 North Washington Street		Wilmington	New Castle	DE	19802	US	2	17:30:00	NULL
DATA	184	CO_US_Place	1/2/70 0:00	0	0	Serenity Maniacs	NULL	NULL	-71.458295	41.76815	Woodridge United Church	30 Jackson Road		Cranston		RI		US	3	19:00:00	NULL
DATA	185	CO_US_Place	1/2/70 0:00	0	0	Ft Worth 24 Hr	NULL	NULL	-97.3019463	32.773379		3127 Race St		Ft Worth		Texas	76111	US	1	11:00:00	NULL
DATA	186	CO_US_Place	1/2/70 0:00	0	0	Friday Night Live-Relax & Recover	NULL	NULL	-117.901058	34.098985		17880 East Covina Boulevard		Covina			91722	US	6	19:00:00	NULL
DATA	187	CO_Place	1/2/70 0:00	0	0	En gåva kallad Livet	NULL	NULL	13.5585562	58.1722285		Warenbergsgatan 22 a		Falköping		Västra Götaland	521 33	Sverige	1	11:00:00	NULL
DATA	188	CO_US_Place	1/2/70 0:00	0	0	Recovery & Beyond Group	NULL	NULL	-111.8385076	33.4138554		245 West Mahoney Avenue		Mesa		AZ	85210-1254	US	2	14:30:00	NULL
DATA	189	CO_Place	1/2/70 0:00	0	0	NA Forsagruppen	NULL	NULL	16.9755506	61.7204451	Folketshus	Lundvägen 8		Hudiksvall		Gävleborg	820 65	Sverige	1	11:00:00	NULL
DATA	190	CO_Place	1/2/70 0:00	0	0	Bara för idag	NULL	NULL	11.93886906	57.69879113	Johanneskyrkan	Johannes kyrkogång 1		Göteborg		Västra Götaland	413 18	Sverige	1	11:00:00	NULL
DATA	191	CO_Place	1/2/70 0:00	0	0	ÅterfallarNa	NULL	NULL	11.919659	57.69634	Vägen ut Kajskjul 46	Fiskhamnsgatan 41 B		Göteborg	Sverige	Västra Götaland	414 58	Europe	1	11:00:00	NULL
DATA	192	CO_US_Place	1/2/70 0:00	0	0	Early Morning Serenity	NULL	NULL	-74.446425	40.492322	The Open Door	2-4 Kirkpatrick St.		New Brunswick	Middlesex	NJ	8901	US	2	7:00:00	NULL
DATA	193	CO_US_Place	1/2/70 0:00	0	0	Positive Steps	NULL	NULL	-71.496796	41.440412	Wakefield Baptist Church	236 Main Street		Wakefield		RI		US	3	19:30:00	NULL
DATA	194	CO_US_Place	1/2/70 0:00	0	0	Discussion of NA	NULL	NULL	-118.0338353	33.83876644	Crescent Avenue Family Ministry Church	5600 Crescent Avenue		Buena Park			90620	US	5	19:30:00	NULL
DATA	195	CO_US_Place	1/2/70 0:00	0	0	Men\'s Stag Book Study	NULL	NULL	-117.9318595	33.64847538	Costa Mesa Alano Club	2040 Placentia Avenue		Costa Mesa			92627	US	5	20:00:00	NULL
DATA	196	CO_US_Place	1/2/70 0:00	0	0	First Things First	NULL	NULL	-80.161018	25.926767	Fulford Methodist Church	1900 NE 164th Street		North Miami Beach		FL	33162	US	1	10:00:00	NULL
DATA	197	CO_US_Place	1/2/70 0:00	0	0	Together We Can	NULL	NULL	-116.961331	32.790425	Church	490 Farragut Circle		El Cajon		CA	92020	US	1	17:00:00	NULL
DATA	198	CO_US_Place	1/2/70 0:00	0	0	Thomas St Speakers	NULL	NULL	-117.249634	32.795374		1050 Thomas Ave		Pacific Beach		CA	92109	US	1	18:00:00	NULL
DATA	199	CO_US_Place	1/2/70 0:00	0	0	Spiritual Stick Meeting	NULL	NULL	-117.216203	32.831261	@ Luna	3219 Clairemont Mesa Blvd		Clairemont Mesa		CA	92117	US	1	18:30:00	NULL
DATA	200	CO_US_Place	1/2/70 0:00	0	0	Alive and Free	NULL	NULL	-81.810379	26.164068	Lowdermilk Park	1301 Gulf Shore Blvd. N.		Naples		FL		US	1	10:00:00	NULL
DATA	201	CO_US_Place	1/2/70 0:00	0	0	Wakeup To Recovery	NULL	NULL	-74.94731	39.96378	First Baptist Church of Moorestown	19 West Main Street		Moorestown	Burlington	NJ	8057	US	2	7:00:00	NULL
DATA	202	CO_US_Place	1/2/70 0:00	0	0	A.M. N.A.	NULL	NULL	-80.0500023	26.6148675	Bryant Park	1 Lake Ave		Lake Worth		FL	33460	US	1	10:00:00	NULL
DATA	203	CO_US_Place	1/2/70 0:00	0	0	Keep Coming Back	NULL	NULL	-74.4342137	39.3665652	Stanley Homes Community Room	Kentucky & Adriatic Aves.		Atlantic City	Atlantic	NJ	8401	US	2	10:00:00	NULL
DATA	204	CO_US_Place	1/2/70 0:00	0	0	Recovery On The Waterfront	NULL	NULL	-74.2808505	40.5321335	Perth Amboy Little League Complex	617 Dorothy Avenue		Perth Amboy	Middlesex	NJ	8861	US	2	11:00:00	NULL
DATA	205	CO_US_Place	1/2/70 0:00	0	0	Seed of Recovery	NULL	NULL	-74.43315	39.3603	Unite Here Health	1801 Atlantic Avenue		Atlantic City	Atlantic	NJ	8401	US	2	12:00:00	NULL
DATA	206	CO_US_Place	1/2/70 0:00	0	0	Together We Grow	NULL	NULL	-74.85593	40.07811	The Sisterhood	136 East Broad St.		Burlington	Burlington	NJ	8016	US	2	12:00:00	NULL
DATA	207	CO_US_Place	1/2/70 0:00	0	0	Recovery Way of Life / Meditation Works	NULL	NULL	-74.191819	40.755316		384 7th Ave.		Newark	Essex	NJ	7102	US	2	12:30:00	NULL
DATA	208	CO_US_Place	1/2/70 0:00	0	0	"I Can\'t, We Can"	NULL	NULL	-74.24821	40.45235	St. Lawrence Church	109 Laurence Pkwy.		Laurence Harbor	Middlesex	NJ	8879	US	2	17:15:00	NULL
DATA	209	CO_US_Place	1/2/70 0:00	0	0	New Way Of Life	NULL	NULL	-74.7544561	40.2279157	Escher SRO Project	50 Escher Street		Trenton	Mercer	NJ	8609	US	2	17:30:00	NULL
DATA	210	CO_US_Place	1/2/70 0:00	0	0	NA for Everyone	NULL	NULL	-74.5189622	40.2979634	St. David\'s Episcopal Church	90 South Main Street		Cranbury	Middlesex	NJ	8512	US	2	17:45:00	NULL
DATA	211	CO_US_Place	1/2/70 0:00	0	0	The 107 Club	NULL	NULL	-71.4775	41.645556	St Luke\'s Church	99 Pierce Street		East Greenwich		RI		US	4	19:00:00	NULL
DATA	212	CO_US_Place	1/2/70 0:00	0	0	Still Working On It	NULL	NULL	-115.9936056	36.2099903	First Step Club	1061 Second St.		Pahrump	Nye County	NV	89048	US	1	11:00:00	NULL
DATA	213	CO_US_Place	1/2/70 0:00	0	0	Addicts With Feelings	NULL	NULL	-76.0645121	38.5676257	Dri-Doc Recovery Wellness Center	206 Ocean Gateway		Cambridge	Dorchester	MD	21613	US	2	17:30:00	NULL
DATA	214	CO_US_Place	1/2/70 0:00	0	0	Men\'s Step Working Guide Meeting	NULL	NULL	-118.1820757	33.8172238	MWA	835 East 33rd Street		Signal Hill		CA	90755	US	2	17:00:00	NULL
DATA	215	CO_US_Place	1/2/70 0:00	0	0	Unity In Recovery	NULL	NULL	-118.539776	34.179256	Tarzana Treatment Center	18646 Oxnard Street		Tarzana			91356	US	2	20:00:00	NULL
DATA	216	CO_US_Place	1/2/70 0:00	0	0	Just Tell the Truth	NULL	NULL	-74.4901	39.33452	Ventnor United Methodist Church	7117 Ventnor Ave.		Ventnor	Atlantic	NJ	8406	US	2	18:00:00	NULL
DATA	217	CO_US_Place	1/2/70 0:00	0	0	Activities Subcommittee	NULL	NULL	-80.0646943	26.7540047	The Miracles Club	770 S Military Trail Suite K		West Palm Beach		FL	33415	US	1	11:00:00	NULL
DATA	218	CO_US_Place	1/2/70 0:00	0	0	Principles Before Personalities	NULL	NULL	-93.42773438	41.9676592	Hope House	805 Wisconsin Street		Charles City	Floyd	IA	50616	US	2	20:00:00	NULL
DATA	219	CO_US_Place	1/2/70 0:00	0	0	Principles Before Personalities	NULL	NULL	-93.42773438	41.9676592	Hope House	805 Wisconsin Street		Charles City	Floyd	IA	50616	US	5	20:00:00	NULL
DATA	220	CO_US_Place	1/2/70 0:00	0	0	The Few The Proud The Clean	NULL	NULL	-93.37469101	43.13710108		1115 East Main Street		Clear Lake	Cerro Gordo	IA		US	3	20:00:00	NULL
DATA	221	CO_US_Place	1/2/70 0:00	0	0	Pure & Uncut NA	NULL	NULL	-88.0654361	45.8173696	Cornerstone Church	617 S. Stephenson Ave.		Iron Mountain		MI	49801	US	1	20:00:00	NULL
DATA	222	CO_US_Place	1/2/70 0:00	0	0	Sign of the Times	NULL	NULL	-74.77578	40.22909	Prospect Village Community Room	110 Prospect Street		Trenton	Mercer	NJ	8618	US	2	18:00:00	NULL
DATA	223	CO_US_Place	1/2/70 0:00	0	0	Arlington NA	NULL	NULL	-97.11903548	32.70308194		1863 W. Division		Arlington		Texas	76012	US	1	12:00:00	NULL
DATA	224	CO_US_Place	1/2/70 0:00	0	0	NA East Group	NULL	NULL	-97.22125983	32.75918308		6465 E Rosedale		Fort Worth		Texas	76112	US	1	12:00:00	NULL
DATA	225	CO_US_Place	1/2/70 0:00	0	0	Time to Live	NULL	NULL	-97.39594674	32.34672083		305 West Field St		Cleburne		Texas	76031	US	1	12:00:00	NULL
DATA	226	CO_US_Place	1/2/70 0:00	0	0	HALT	NULL	NULL	-90.0456292	29.8473747	Gateway Recovery Systems	4103 Lac Couture		Harvey		Louisiana	70058	US	1	12:00:00	NULL
DATA	227	CO_US_Place	1/2/70 0:00	0	0	Not High at Noon	NULL	NULL	-115.1929018	36.1249023	Serenity Club	3990 Schiff Drive		Las Vegas	Clark County	NV	89103	US	1	12:00:00	NULL
DATA	228	CO_US_Place	1/2/70 0:00	0	0	Mi Cosita	NULL	NULL	-118.2648969	33.998081		4920 South Avalon Boulevard		Los Angeles			90011	US	5	19:30:00	NULL
DATA	229	CO_US_Place	1/2/70 0:00	0	0	Stairway To Life	NULL	NULL	-71.5197987	42.9454019	Bedford Presbyterian Church	4 Church Road		Bedford	Hillsborough County	NH	3110	US	4	19:30:00	NULL
DATA	230	CO_US_Place	1/2/70 0:00	0	0	Always Here	NULL	NULL	-82.687987	27.840597	Terra Nova Club House	7550 40th St		Pinellas Park		FL		US	1	12:00:00	NULL
DATA	231	CO_US_Place	1/2/70 0:00	0	0	Miracle On St. George	NULL	NULL	-74.250816	40.645692	Bibleway Deliverance Center	1149-57 St. George Avenue		Roselle	Union	NJ	7203	US	2	18:00:00	NULL
DATA	232	CO_US_Place	1/2/70 0:00	0	0	Miracles at Noon	NULL	NULL	-82.639348	27.760074	Freedom House	440 Roser Park Dr		St. Petersburg		FL	33710	US	1	12:00:00	NULL
DATA	233	CO_Place	1/2/70 0:00	0	0	NAvet-gruppen	NULL	NULL	18.3112367	57.6473929		Stjärngatan 9		Visby		Gotland	621 41	Sverige	1	11:30:00	NULL
DATA	234	CO_US_Place	1/2/70 0:00	0	0	How it Works	NULL	NULL	-84.1873264	43.623201	Eagle Ridge Church of God	2808 Waldo Ave		Midland		MI	48640	US	4	18:30:00	NULL
DATA	235	CO_US_Place	1/2/70 0:00	0	0	Pioneer Group	NULL	NULL	-96.19317	38.403954		882 West 5th Avenue		Emporia		KS	66801-4206	US	1	10:00:00	NULL
DATA	236	CO_US_Place	1/2/70 0:00	0	0	The Journey Continues	NULL	NULL	-71.312894	41.487552	Trinity Church	141 Spring Street		Newport		RI		US	4	19:00:00	NULL
DATA	237	CO_US_Place	1/2/70 0:00	0	0	West Side Recovery	NULL	NULL	-74.06369	40.731537	Our Lady of Victory Church	2217 Kennedy Blvd. & Ege Ave.		Jersey City	Hudson	NJ	7302	US	2	18:00:00	NULL
DATA	238	CO_US_Place	1/2/70 0:00	0	0	More Will Be Revealed	NULL	NULL	-106.6931858	35.2193616	Presbyterian Rust Medical Center	2400 Unser Blvd SE	Rio Rancho	Rio Rancho	Sandoval	New Mexico	87124	US	1	10:30:00	NULL
DATA	239	CO_US_Place	1/2/70 0:00	0	0	We Do Recover Group	NULL	NULL	-78.880442	35.047172	Never Alone Inc. Clubhouse	332 Gillespie St		Fayetteville	Cumberland	NC	28301	US	1	10:00:00	NULL
DATA	240	CO_US_Place	1/2/70 0:00	0	0	Men\'s Issues In Recovery	NULL	NULL	-73.979481	40.894853	Bergen Family Center Bldg.	44 Armory Street		Englewood	Bergen	NJ	7631	US	2	18:00:00	NULL
DATA	241	CO_US_Place	1/2/70 0:00	0	0	When at the End of the Road	NULL	NULL	-74.93389	39.02817	Saint Barnabas by the Bay	13 W. Bates Ave.		Villas	Cape May	NJ	8251	US	2	18:00:00	NULL
DATA	242	CO_US_Place	1/2/70 0:00	0	0	Borrego Valley	NULL	NULL	-116.3480656	33.2360775		3064 Borrego Valley Rd.		Borrego		CA	92004	US	1	19:00:00	NULL
DATA	243	CO_US_Place	1/2/70 0:00	0	0	Alive-N-Kickin!	NULL	NULL	-81.74012661	30.18183735	Calvary United Methodist Church	112 Blanding Blvd		Orange Park		FL		US	1	19:00:00	NULL
DATA	244	CO_US_Place	1/2/70 0:00	0	0	Miracles on West Outer Dr	NULL	NULL	-83.152889	42.251493		27085 W. Outer Dr		Ecorse		Michigan		US	4	18:30:00	NULL
DATA	245	CO_US_Place	1/2/70 0:00	0	0	After Work Recovery	NULL	NULL	-75.03362	39.91947	Share Counseling Services	1930 E. Route 70		Cherry Hill	Camden	NJ	8002	US	2	18:15:00	NULL
DATA	246	CO_Place	1/2/70 0:00	0	0	Bara för idag	NULL	NULL	18.0602451	59.31715761		S:t Paulsgatan 39 D		Stockholm		Stockholm	118 48	Sverige	1	12:00:00	NULL
DATA	247	CO_US_Place	1/2/70 0:00	0	0	"It Works, How & Why"	NULL	NULL	-117.9152367	33.8327726	Anaheim Alano Club	202 West Broadway		Anaheim			92805	US	2	20:00:00	NULL
DATA	248	CO_US_Place	1/2/70 0:00	0	0	Courage to Change	NULL	NULL	-85.830317	33.657838		1020A Noble Street		Anniston		AL		US	3	19:00:00	NULL
DATA	249	CO_US_Place	1/2/70 0:00	0	0	Clean Team	NULL	NULL	-117.044318	32.774591	Institute	7050 Parkway Drive		La Mesa		CA	91942	US	1	19:00:00	NULL
DATA	250	CO_US_Place	1/2/70 0:00	0	0	Diversity Group	NULL	NULL	-112.058599	33.499575	Casa De Cristo	1029 East Turney Avenue		Phoenix		AZ	85014-4402	US	2	19:00:00	NULL
DATA	251	CO_US_Place	1/2/70 0:00	0	0	Never Alone Group	NULL	NULL	-112.1427178	33.5317674	Saint Mary\'s Church	6501 North 39th Avenue		Phoenix		AZ	85019-1303	US	2	22:00:00	NULL
DATA	252	CO_US_Place	1/2/70 0:00	0	0	Recovery & Beyond Group	NULL	NULL	-111.8385076	33.4138554		245 West Mahoney Avenue		Mesa		AZ	85210-1254	US	3	8:00:00	NULL
DATA	253	CO_US_Place	1/2/70 0:00	0	0	The Text Message	NULL	NULL	-71.529827	41.48173	St Augustines	15 Lower College Road		Kingston		RI	2881	US	4	19:30:00	NULL
DATA	254	CO_Place	1/2/70 0:00	0	0	Starting The Week Off Right	NULL	NULL	-88.243083	43.0111739	Waukesha Memorial Hospital	725 American Ave.		Waukesha		Wisconsin		United States	2	19:00:00	NULL
DATA	255	CO_Place	1/2/70 0:00	0	0	Ögruppen	NULL	NULL	18.1323848	59.3656801	Ansgarskyrkan	Odenvägen 3		Lidingö		Stockholm	181 32	Sverige	1	12:00:00	NULL
DATA	256	CO_US_Place	1/2/70 0:00	0	0	Cleaning House	NULL	NULL	-117.23429	33.19884		987 Civic Center Dr		Vista		CA	92083	US	1	19:00:00	NULL
DATA	257	CO_US_Place	1/2/70 0:00	0	0	New Hope Group	NULL	NULL	-81.64635658	30.3364725	R. F. Kennedy Center	1133 Ionia Street		Jacksonville		FL		US	2	19:00:00	NULL
DATA	258	CO_US_Place	1/2/70 0:00	0	0	Irving Group	NULL	NULL	-96.9445	32.8346		2003 Britain Road		Irving		Texas	75061	US	1	11:00:00	NULL
DATA	259	CO_US_Place	1/2/70 0:00	0	0	When at the End of the Road	NULL	NULL	-108.2089051	36.7268784	The Well	309 West Animas		Farmington		New Mexico	87401	US	1	12:00:00	NULL
DATA	260	CO_US_Place	1/2/70 0:00	0	0	Visions of Hope	NULL	NULL	-95.84702388	41.246761	The New Lite House	200 South 16th Avenue		Council Bluffs	Pottawattamie	IA		US	5	19:00:00	NULL
DATA	261	CO_US_Place	1/2/70 0:00	0	0	Visions of Hope	NULL	NULL	-95.84706679	41.24689007	The New Lite House	200 South 16th Avenue		Council Bluffs	Pottawattamie	IA		US	3	19:00:00	NULL
DATA	262	CO_US_Place	1/2/70 0:00	0	0	Focus on Recovery	NULL	NULL	-90.57246387	41.52082854	Blandine Club	117 1/2 Perry Street		Davenport	Scott	IA		US	7	12:00:00	NULL
DATA	263	CO_US_Place	1/2/70 0:00	0	0	We Do Recover	NULL	NULL	-90.57246387	41.52082854	Blandine Club	117 1/2 Perry Street		Davenport	Scott	IA		US	3	19:00:00	NULL
DATA	264	CO_US_Place	1/2/70 0:00	0	0	Together We Can	NULL	NULL	-83.92249	35.97668	Central United Methodist	201 East Third Avenue		Knoxville		TN	37917	US	1	19:00:00	NULL
